ID_REF	GSM1627296	GSM1627297	GSM1627298	GSM1627299	GSM1627300	GSM1627301
ILMN_1652409	8.335508576	8.256056279	8.353077302	9.296627094	9.216302545	9.253070107
ILMN_1652412	6.769744522	6.705463915	7.073933381	7.351862561	7.490682122	7.289086709
ILMN_1652413	10.12104846	9.94810635	9.936977273	7.612301402	7.550655724	7.436872125
ILMN_1652417	5.85127959	5.96102722	6.137123606	5.760479664	5.92717449	5.879344899
ILMN_1652424	5.704387136	5.707510832	5.575974793	5.763383723	5.919909275	5.753085014
ILMN_1652429	5.698590331	5.662005978	5.844240853	5.527692309	5.878665662	5.853444209
ILMN_1652430	5.791714706	5.592492869	5.653642632	5.530823066	5.5780449	5.695570411
ILMN_1652431	5.393871366	5.569095997	5.572698974	5.51510959	5.484076184	5.412563639
ILMN_1652434	8.976875099	8.955768343	8.960447964	8.146063955	7.976880925	8.121380366
ILMN_1652436	5.672439508	5.876655105	5.736235861	5.543068389	5.712018212	5.627961675
ILMN_1652439	6.419079863	6.102087911	6.093406292	6.260872715	6.220467711	6.314369155
ILMN_1652445	7.06998746	7.274020213	7.12032366	7.088930927	7.375907633	7.326921941
ILMN_1652450	5.968501056	6.097502863	6.058300557	5.705130394	5.761534135	5.853444209
ILMN_1652456	6.699161862	6.830478335	7.05003065	7.448922015	7.731027655	7.417051272
ILMN_1652459	7.396594099	7.518184871	7.310183684	7.930159013	7.688505342	7.82908714
ILMN_1652461	5.602764768	5.516301876	5.639062829	5.826487973	5.61201269	5.534073979
ILMN_1652464	6.018068037	5.978530722	5.888522898	5.671933968	5.81399349	5.777499852
ILMN_1652465	5.859987541	5.629709451	5.699541985	5.757819983	5.617601765	5.70500678
ILMN_1652466	5.53321976	5.626529401	5.597632198	5.831319468	5.474222965	5.739453431
ILMN_1652469	6.248847179	6.092686585	6.046385609	6.174291011	6.043255573	5.879344899
ILMN_1652472	6.072105883	6.174457574	6.218625129	5.790673634	6.134852338	6.053323295
ILMN_1652486	6.979696541	6.778394878	6.855244277	6.953373401	6.602638386	6.441165149
ILMN_1652487	6.52976587	6.534814227	6.638072249	6.650394746	6.499932748	6.918664706
ILMN_1652488	5.437387402	5.753212472	5.467428141	5.606377989	5.451351088	5.568278261
ILMN_1652490	7.087637518	7.034374338	7.25955969	6.731918587	6.674792727	6.633236787
ILMN_1652494	5.53321976	5.400538023	5.725294737	5.486107185	5.513007309	5.764064284
ILMN_1652505	8.72075716	8.693667143	8.716125948	8.51088804	8.595642483	8.337171956
ILMN_1652507	5.757698881	5.779403032	5.844240853	5.778222917	5.659603151	5.991598298
ILMN_1652512	10.00825272	9.725043978	9.788507464	9.883760569	10.05816869	10.09360997
ILMN_1652521	8.479261393	8.569847836	8.657552561	8.585333346	8.289476072	8.575624541
ILMN_1652525	8.024187054	7.923572705	7.802590418	7.886541094	8.013809998	7.718690322
ILMN_1652527	5.639188336	5.653168751	5.702366415	5.799563295	5.554685252	5.540700086
ILMN_1652533	7.376384249	7.802590418	7.188873881	6.861034279	6.993540318	7.033267521
ILMN_1652540	6.785383472	6.429491191	6.568286535	6.426665303	6.501963396	6.340524283
ILMN_1652549	6.785383472	6.687139698	7.193554939	6.843485095	6.671096848	6.925055664
ILMN_1652550	5.808505195	5.650316095	5.876324135	5.831319468	5.938655409	5.853444209
ILMN_1652574	5.690029309	5.799382075	5.790271308	5.530823066	6.001709318	5.587032944
ILMN_1652577	5.81639926	5.954221416	6.029502743	5.908044081	5.891058642	5.873005429
ILMN_1652578	5.540144382	5.52530625	5.702366415	5.63602523	5.690029309	5.366509923
ILMN_1652580	7.31746386	7.557138103	7.544954558	6.839009696	7.002821475	6.584505467
ILMN_1652594	7.058475019	6.956825858	7.036655581	6.915088142	7.001856166	6.852603782
ILMN_1652602	5.808505195	5.735268474	5.818162818	5.887639134	5.626382532	5.620932401
ILMN_1652604	5.966100225	5.818162818	5.903395094	6.12914263	5.867394346	5.895114497
ILMN_1652609	5.645335799	5.876655105	5.782021324	5.700110347	5.786993881	5.838772668
ILMN_1652611	5.81639926	5.879113908	6.069100122	5.867394346	5.806522677	5.804302512
ILMN_1652628	5.87398487	5.763832845	5.656409709	5.903455758	5.609480019	5.508564485
ILMN_1652631	10.15146464	10.06269531	9.964279222	9.981638787	9.987565413	9.969758395
ILMN_1652638	8.551089062	8.509411751	8.599615104	8.536961008	8.493566218	8.536009748
ILMN_1652639	6.02671203	6.117221604	5.982421853	6.238288966	5.949259591	5.917152222
ILMN_1652646	5.608657399	5.74080213	5.944030164	5.783075599	5.59777277	5.638538657
ILMN_1652647	6.383062731	6.403777939	6.324757845	6.390853043	6.509417907	6.503846197
ILMN_1652649	5.633114898	5.52530625	5.699541985	5.844696905	5.984166997	5.635880946
ILMN_1652650	5.934373289	6.057416921	5.951384144	6.365411398	6.199475919	6.105985144
ILMN_1652660	5.786520782	5.685299205	5.682014643	5.707510832	5.777015546	5.909352771
ILMN_1652662	6.499645246	6.427129954	6.508703543	6.6558392	6.388556771	6.496555667
ILMN_1652666	5.841614438	5.531662241	5.594784183	5.838659114	5.741262893	5.623348801
ILMN_1652670	5.602764768	5.647843607	5.62452694	5.705130394	5.885968267	5.97559259
ILMN_1652674	5.836307346	5.80718865	5.823157057	5.747008534	5.712018212	5.826487973
ILMN_1652677	9.082355422	8.85910619	8.935815511	9.397875179	9.517061917	9.345434228
ILMN_1652680	5.777616227	5.799382075	5.836370583	5.663534879	5.68747269	5.768638282
ILMN_1652685	5.918667977	5.883923366	5.853990188	5.752228775	5.754184251	5.915332661
ILMN_1652687	5.746758575	5.617087744	5.841614438	5.652111204	5.68747269	5.673171746
ILMN_1652689	5.921368386	5.886526186	5.741739826	5.461178185	6.082262024	6.108746617
ILMN_1652693	5.585561966	5.494847217	5.513139388	5.480208453	5.539702416	5.460171537
ILMN_1652694	5.62400636	5.679336017	5.787469609	5.836244108	5.906520046	5.861449903
ILMN_1652700	5.763832845	5.717993331	5.83901033	5.932966727	5.92717449	6.055499108
ILMN_1652701	5.575693461	5.729359646	5.560107174	5.742442722	5.586098791	5.572975752
ILMN_1652711	6.000588431	6.123601596	6.16729193	5.889510377	6.033211062	5.953507264
ILMN_1652715	5.386672967	5.534988156	5.603285318	5.248640554	5.494340298	5.578441785
ILMN_1652716	6.968171305	6.864459764	6.86362995	6.672107858	6.773888771	7.077984806
ILMN_1652719	5.701611636	6.079413684	5.717615247	5.893819062	5.801370273	5.964416592
ILMN_1652721	5.811666654	5.799382075	5.823157057	5.62718357	5.808854362	5.865491735
ILMN_1652722	8.787398337	8.861706433	8.832427874	8.980033333	8.998858466	8.939575122
ILMN_1652727	5.772413551	5.930721483	5.848662172	5.633181745	5.779533534	5.796913729
ILMN_1652729	5.830675416	5.673171746	5.696705137	5.780717363	5.910654955	5.570354213
ILMN_1652732	5.599138514	5.61201269	5.567041473	5.505384978	5.61201269	5.606515611
ILMN_1652735	6.931917407	6.832357753	7.01358167	7.061739515	6.834479126	6.7094369
ILMN_1652736	7.079125919	7.147850188	7.375038645	6.59535714	6.556298998	7.006866554
ILMN_1652737	5.946627154	5.693817135	5.600439921	5.739453431	5.777015546	5.851169098
ILMN_1652740	5.953800958	5.79474029	5.825902397	5.73479125	5.955867211	5.993009964
ILMN_1652745	5.821761191	5.750932098	5.792927864	5.68220618	5.735636591	5.618014044
ILMN_1652747	5.824645354	5.941739141	5.913099499	5.869975146	5.883602517	5.885089807
ILMN_1652749	7.819046366	7.996053979	7.675156703	7.792986348	7.938777049	7.674116224
ILMN_1652753	9.68355471	9.543092184	9.753077207	9.251070849	9.472046616	9.419555745
ILMN_1652754	10.72481433	10.7077465	10.49318581	11.33282333	11.32131916	11.08851356
ILMN_1652756	6.058974818	5.915818892	5.9736117	6.344215646	6.110343572	6.114823855
ILMN_1652758	6.21704042	5.883923366	5.927722059	6.234135029	5.986117228	6.172007124
ILMN_1652761	5.516301876	5.828777797	5.801859801	5.846516537	5.50338031	5.650844112
ILMN_1652762	8.075485783	8.017301229	8.005628274	7.821581009	7.874804791	7.877658484
ILMN_1652763	6.865469595	6.948458311	6.746690363	6.93084074	7.073662435	7.037487989
ILMN_1652768	13.24161487	13.42454404	13.30076067	13.27973984	13.44012802	13.21068708
ILMN_1652777	7.834697665	7.606360599	7.730542508	8.613941832	8.553248758	8.351838206
ILMN_1652780	5.579273063	5.729359646	5.841614438	5.918565802	5.642849851	5.970057547
ILMN_1652784	5.698590331	5.638918862	5.779403032	5.719966041	5.808854362	5.885089807
ILMN_1652786	5.690029309	5.522027887	5.582414245	5.62215344	5.834076584	5.606515611
ILMN_1652787	6.112138691	5.792194108	5.986767982	5.783075599	5.925092162	5.726160341
ILMN_1652790	7.021570213	6.980891648	7.092000203	6.537244614	6.672831641	6.831896857
ILMN_1652797	6.280049943	6.032303268	6.366288777	6.19974948	6.473414343	6.222724206
ILMN_1652799	5.642470437	6.023109644	5.569946219	6.218625129	5.777015546	5.796913729
ILMN_1652806	8.516494353	8.597652463	8.360919165	8.600760427	8.58432542	8.421972582
ILMN_1652807	6.005583235	5.992691638	5.820600986	5.848843986	5.883602517	5.598588201
ILMN_1652808	5.437387402	5.592492869	5.594784183	5.778222917	5.651085454	5.770775533
ILMN_1652819	6.287368101	6.111010392	6.187284754	6.067347913	6.256939348	6.153674032
ILMN_1652825	5.939170346	6.167921315	5.866149455	6.072984515	6.049493726	5.986335218
ILMN_1652826	5.841614438	6.076464188	5.905634109	5.697474808	5.730723007	5.925140063
ILMN_1652837	6.015637072	5.696705137	5.720103088	5.811666654	5.876324135	5.94578211
ILMN_1652846	7.329871876	7.318563657	7.365864315	7.95046494	7.873795467	7.759221947
ILMN_1652852	5.870987467	5.946627154	5.722584278	6.098176701	5.843107966	5.905484046
ILMN_1652854	5.68404517	5.927940597	5.844240853	5.646858539	5.698357535	5.739453431
ILMN_1652857	5.474222965	5.63281531	5.436185858	5.390440727	5.519312631	5.453435398
ILMN_1652865	5.883663976	6.123601596	5.747380797	6.137123606	6.119281792	6.215117275
ILMN_1652866	6.128191509	5.886526186	5.9736117	5.977444158	6.015936794	6.034494039
ILMN_1652871	5.730486465	5.583642927	5.656409709	5.700110347	5.554685252	5.645093565
ILMN_1652872	6.002945474	6.084055802	5.944030164	6.001191354	6.086500397	5.844909036
ILMN_1652876	5.718463158	5.617087744	5.792927864	5.428752419	5.766598777	5.620932401
ILMN_1652881	5.669099778	5.80718865	5.696705137	5.581720376	5.513007309	5.808854362
ILMN_1652888	5.992691638	6.121437769	5.848662172	5.68220618	5.869975146	5.873005429
ILMN_1652890	5.814326333	5.971814377	5.971458393	5.912506917	5.754184251	5.984802341
ILMN_1652906	7.779187147	7.694587729	7.491430267	7.596761978	7.389152327	7.401367622
ILMN_1652907	9.127399163	9.002591674	9.188794536	8.611799507	8.613506191	8.648363547
ILMN_1652913	6.797659277	6.66967026	6.899112757	6.271564306	6.27627941	6.321396532
ILMN_1652918	5.72147072	5.891606884	6.243549475	6.299420792	6.280049943	5.932868631
ILMN_1652927	5.358080054	6.125755827	5.848662172	5.874649865	5.745979289	5.666123993
ILMN_1652928	6.537346917	6.238465759	6.358120466	6.356207145	6.211950656	6.08811535
ILMN_1652929	6.2975832	5.997928586	5.787469609	6.269426772	6.310586522	6.123425637
ILMN_1652931	6.015637072	5.908044081	6.069100122	6.146005025	6.134852338	5.913154284
ILMN_1652938	5.695709789	5.753212472	5.769491541	5.666515005	5.871800297	5.822207657
ILMN_1652939	5.881330549	5.750932098	5.937056717	5.867394346	5.771508987	5.998331473
ILMN_1652940	6.701112461	6.747171792	6.644966837	6.297013017	6.375513334	6.133799677
ILMN_1652946	5.898875717	5.858915843	5.696705137	5.951172094	5.81639926	5.923158562
ILMN_1652952	5.540144382	5.589105391	5.505821881	5.833729685	5.525572744	5.424487195
ILMN_1652955	11.8029108	11.76739517	11.4891231	11.64397518	11.44040681	11.52937546
ILMN_1652959	5.87398487	5.876655105	5.563588166	5.851169098	5.509013421	5.748481168
ILMN_1652963	5.585561966	5.193530917	5.554131828	5.546165993	5.435420125	5.47569598
ILMN_1652967	5.599138514	5.617087744	5.673049057	5.765889589	5.690029309	5.66841539
ILMN_1652969	5.833497473	5.63281531	5.903395094	5.818962828	5.912625608	5.716860935
ILMN_1652975	5.888968246	5.848899325	5.99637698	5.824059775	5.865040501	5.584190613
ILMN_1652977	5.898875717	5.937573658	5.853990188	5.874649865	6.005583235	5.399452745
ILMN_1652982	5.857029217	5.853889378	5.676143018	5.872425528	6.049493726	5.891173993
ILMN_1652989	9.536087973	9.172716803	9.440796614	8.986462477	8.870230604	9.189713722
ILMN_1652990	5.666384504	5.693817135	5.809777162	5.700110347	5.566632239	5.695570411
ILMN_1652991	5.992691638	6.041583231	5.937056717	5.773421348	5.936197822	5.777499852
ILMN_1652992	5.461330159	5.153908472	5.597632198	5.408106419	5.679336017	5.554476495
ILMN_1652996	5.733057605	5.592492869	5.658625534	5.68220618	5.401163003	5.456883404
ILMN_1652998	5.481143711	5.609342685	5.470397919	5.437387402	5.826712616	5.473631151
ILMN_1653001	7.850820143	7.702748897	7.868343806	7.401525567	7.414545973	7.195917031
ILMN_1653006	5.926859666	5.85649342	6.05342898	5.828777797	5.929545311	5.877345863
ILMN_1653018	5.271326582	5.52530625	5.782021324	5.458843315	5.664953181	5.653584341
ILMN_1653026	5.83901033	5.766491362	5.86133394	5.964416592	5.563588166	5.726160341
ILMN_1653028	11.66924938	11.59684027	11.66349692	10.71602347	10.71707533	10.72307254
ILMN_1653031	6.039491181	5.935431277	5.844240853	5.858088493	5.953909799	5.633114898
ILMN_1653033	5.85127959	5.941739141	5.615613948	5.864915473	6.031074919	5.775460852
ILMN_1653039	9.708014659	9.942970426	9.88294966	9.545961396	9.542021982	9.388810619
ILMN_1653040	5.876324135	5.682276167	5.738939442	5.458843315	5.794198112	5.753085014
ILMN_1653042	6.537346917	6.716382654	6.671096848	7.600248856	7.865307136	7.580619609
ILMN_1653043	5.760597502	5.696705137	5.764010488	5.562751397	5.617601765	5.54630996
ILMN_1653047	7.026310787	7.274020213	7.327255761	6.980257516	7.354420521	7.322019547
ILMN_1653055	5.752110298	5.696705137	5.771980048	5.778222917	5.71984799	5.723999566
ILMN_1653056	5.836307346	5.980704947	5.796206628	6.148700168	5.904450517	5.943653091
ILMN_1653057	6.069306903	5.956229995	6.091067111	6.074902886	5.703532805	5.909352771
ILMN_1653073	5.727288453	5.799382075	5.99843121	5.925462359	5.759251526	5.988390201
ILMN_1653077	5.966100225	5.559844118	5.971458393	5.692279707	5.690029309	5.826487973
ILMN_1653092	5.811666654	5.858915843	5.669852866	5.785587712	5.791957206	5.551906257
ILMN_1653098	5.891606884	5.792194108	5.99637698	5.72765025	5.670598867	5.485511421
ILMN_1653102	5.498619514	5.699354175	5.774509494	5.63061499	5.743730531	5.658625534
ILMN_1653103	5.686975707	5.562815126	5.733558734	5.912506917	5.600439921	5.796913729
ILMN_1653106	5.926859666	5.723622305	5.669852866	5.72765025	5.81399349	5.700232806
ILMN_1653115	9.459803096	9.252508181	9.317591247	10.2732372	10.3059357	9.995663086
ILMN_1653120	5.562610523	5.815608084	5.522325943	5.752228775	5.634862754	5.645093565
ILMN_1653125	5.980969656	5.79474029	5.575974793	5.434238757	5.670598867	5.700232806
ILMN_1653127	5.978793837	5.858915843	5.991815671	6.141192885	6.197427522	5.78832495
ILMN_1653129	9.389558104	9.275274621	9.358141172	8.626569568	8.732752585	8.635860106
ILMN_1653133	9.696390438	9.872884554	9.933105157	10.38099584	10.14334022	10.29698427
ILMN_1653134	9.229077007	9.054339044	8.984085282	9.569708526	9.55068267	9.505186777
ILMN_1653142	5.746758575	5.696705137	5.688106237	5.780717363	5.474222965	5.630478513
ILMN_1653143	7.522824519	7.237235535	7.624454817	7.461389039	7.719137826	7.636792709
ILMN_1653146	6.015637072	5.958334292	5.650844112	5.730113246	5.953909799	5.620932401
ILMN_1653150	5.7992657	5.717993331	5.667010075	5.546165993	5.57501512	5.70500678
ILMN_1653155	5.651085454	5.858915843	5.83097375	5.710015098	5.700992324	5.642470437
ILMN_1653158	5.733057605	5.758768868	5.83901033	5.925462359	5.811409737	5.968183793
ILMN_1653161	5.458197997	5.221814928	5.470397919	5.387792092	5.404398942	5.304051239
ILMN_1653163	6.441205805	6.498267733	6.216697618	6.281072641	6.455673101	6.449049855
ILMN_1653165	8.787398337	8.702180321	8.741817963	8.724018958	8.764766919	8.637918323
ILMN_1653166	5.841614438	5.946627154	5.91553763	5.889510377	5.893486637	5.764064284
ILMN_1653174	5.512321356	5.578441785	5.730723007	5.809090121	5.917601455	5.801859801
ILMN_1653180	11.07082469	11.24972791	11.12762712	10.43510834	10.17851098	10.32366889
ILMN_1653182	5.878990061	5.881444894	6.049995758	5.747008534	5.662255098	5.623348801
ILMN_1653185	6.132554191	6.1085508	6.199210977	6.490792957	6.430109414	6.243191693
ILMN_1653189	5.303966404	5.572129169	5.76129348	5.660942788	5.414725895	5.508564485
ILMN_1653193	5.582541951	5.86861452	5.736235861	5.62452694	6.051121367	5.626005734
ILMN_1653198	5.72147072	5.542940931	5.446857452	5.611485874	5.522590789	5.647843607
ILMN_1653200	9.354071446	9.283809315	9.249669359	9.49171922	9.509661271	9.465909381
ILMN_1653202	5.78901473	5.766491362	5.621345191	5.654974586	5.801370273	5.525572744
ILMN_1653203	11.34949177	11.61838627	11.41303918	11.72369027	11.70942026	11.46633585
ILMN_1653205	11.05572175	10.8394626	10.80160595	10.93188773	10.99350524	10.95778382
ILMN_1653207	5.735501241	6.097502863	6.220388175	6.088911653	6.005583235	6.181394158
ILMN_1653209	5.754908737	5.888968246	6.002945474	5.96209898	5.730723007	5.819897153
ILMN_1653211	5.83901033	5.771755767	5.531525764	5.730113246	5.957714333	5.966301629
ILMN_1653220	10.75513271	10.79596009	10.7215807	9.451981607	9.154902554	9.253331265
ILMN_1653228	6.348781916	6.375701539	6.335166094	6.281072641	6.400128506	6.218180422
ILMN_1653240	5.805245971	5.789600154	5.895800357	5.918565802	5.712018212	5.848899325
ILMN_1653251	5.924009968	5.789600154	5.87398487	5.971005454	5.843107966	5.728248961
ILMN_1653263	5.663405663	5.863870992	5.747380797	5.994758046	6.090233219	6.081586494
ILMN_1653266	8.471209639	8.790887261	8.764136072	8.5656555	8.509123629	8.853005127
ILMN_1653267	5.648080599	5.268944777	5.371018854	5.660942788	5.464456597	5.453435398
ILMN_1653274	5.602764768	5.696705137	5.400931078	5.795279366	5.569946219	5.784031252
ILMN_1653276	5.786520782	5.908044081	5.741739826	5.801859801	5.528396523	5.642470437
ILMN_1653278	5.763832845	5.738212427	5.750529355	5.986117228	6.018255268	6.060606791
ILMN_1653282	8.408253624	8.45730921	8.344268212	11.32349331	11.26590774	11.00779939
ILMN_1653283	7.585920851	7.586717622	7.571466604	8.204295178	8.213669859	8.294078682
ILMN_1653286	5.712629459	5.411020234	5.618689734	5.73479125	5.735636591	5.702366415
ILMN_1653292	11.12464654	11.32349331	11.25150432	8.476284573	8.48114995	8.472834184
ILMN_1653310	5.926859666	5.804669694	5.905634109	5.878990061	5.682276167	5.934480529
ILMN_1653314	5.90913148	5.901382983	5.812576727	5.898644308	5.977235416	5.847296982
ILMN_1653319	7.286946774	7.300629903	7.244821924	8.205400137	8.390131128	8.281408996
ILMN_1653324	5.659922307	5.546165993	5.705529694	5.616809639	5.614892068	5.898875717
ILMN_1653332	5.744204635	5.562815126	5.609480019	5.872425528	5.654086721	5.508564485
ILMN_1653337	5.96358922	5.79474029	6.029502743	6.001191354	6.102175875	6.174734243
ILMN_1653340	5.575693461	5.440940232	5.572698974	5.381359246	5.829136359	5.519862742
ILMN_1653342	6.621171079	6.331715868	6.623683856	6.700359915	6.760929108	6.686530927
ILMN_1653347	5.744204635	5.63281531	5.908044081	5.81639926	5.698357535	5.779763659
ILMN_1653352	5.946627154	5.647843607	5.582414245	5.910443104	5.654086721	5.578441785
ILMN_1653355	5.769366752	5.782021324	5.823157057	5.878990061	6.031074919	6.034494039
ILMN_1653358	5.808505195	5.799382075	5.709132094	5.652111204	5.614892068	5.832707635
ILMN_1653367	8.064625389	8.528798411	8.390511716	8.450205058	8.737610683	8.522195073
ILMN_1653368	5.827633385	5.76129348	5.641942761	5.844696905	5.670598867	5.863475554
ILMN_1653369	6.010486696	6.22934911	5.85127959	6.24218383	6.132820061	6.105985144
ILMN_1653372	5.42559101	5.513139388	5.656409709	5.584596458	5.355348855	5.427851684
ILMN_1653376	6.177788005	6.002281058	6.106460908	5.981693025	5.936197822	6.060606791
ILMN_1653378	5.704387136	6.036936896	5.787469609	5.964416592	5.662255098	5.768638282
