ID_REF	GSM882149	GSM882150	GSM882151	GSM882152	GSM882153	GSM882154	GSM882155	GSM882156	GSM882157	GSM882158
200011_s_at	7.636924582929504	8.41489068631757	8.719901186180826	8.871411773127386	8.805608139596453	9.033804907249857	8.918955042219798	8.720428282100404	8.491753426704472	8.544834758226607
200012_x_at	12.977693941180112	13.028173540560775	12.653319147460891	12.856619956420873	12.85427174601359	12.896590359093485	12.78955463317775	12.843204431608429	12.807727221368932	12.849250560092313
200013_at	12.122665148692708	11.754196337467485	11.708517482386966	11.697648691173256	11.94637134032498	12.039587726393568	12.05184380458517	11.86957425761664	11.867923637787166	11.99684463660669
200014_s_at	8.39710116267403	9.006928279756774	9.132412329865122	8.873520613313644	9.125189493097968	9.130202441997925	9.264511894841293	9.189833946248715	9.075654027221637	9.304623976098663
200015_s_at	8.853146654239426	8.890797717115158	9.222753371969583	8.89554541336156	9.587173126443988	9.578726669631395	9.375221625272976	9.511216978500844	9.657590883291899	9.81269663039096
200016_x_at	11.994929904645815	12.274186810190358	11.868186317144275	12.020858575236993	12.131548490491692	12.15394526767219	12.071068349769982	11.980426374045894	12.317790197691117	12.223942264337117
200017_at	12.592667119108796	12.746805895777584	12.125833172981023	12.28264250758226	12.182550161021465	12.476914761618172	12.316896102067908	12.089892689742422	12.299852507195158	12.548597252370978
200018_at	12.414974987596825	12.547773213950647	12.633099897753892	12.467929254124442	12.474833441506826	12.63366392388593	12.547244965198868	12.50364027219799	12.762002835001006	12.840198585682977
200019_s_at	10.99975131091586	10.992682762543556	11.378259411353396	11.337966034020681	11.155164757145288	11.354380695383929	11.225707894200427	11.11893503985843	11.028877277669206	11.289514910362191
200020_at	7.693998918846505	7.722540206598641	8.001249981891052	7.976765556834541	8.264232866385976	8.221620469608961	8.462528447408044	8.333792232267713	7.903516999557958	7.745954198176674
200021_at	11.53177410282228	11.214049622542065	11.514071453207569	11.318150392996419	11.502575954066678	11.280234298648987	11.465617367570719	11.392263213352896	11.336248235135901	11.455412762185977
